353705060963615,5216,5701,9000152710,5701 AAA,422,CLIENTE 422,,SIN OU,3,,SIN DRIVER
359006059486088,3250,3979,9000150598,3979 AAA,193,CLIENTE 193,,SIN OU,3,,SIN DRIVER
356363056757125,3263,3977,9000149652,3977 AAA,193,CLIENTE 193,,SIN OU,3,,SIN DRIVER
356363050107780,3262,3978,9000138806,3978 AAA,193,CLIENTE 193,,SIN OU,3,,SIN DRIVER
353705061030356,4672,5402,9000156033,5402 AAA,391,CLIENTE 391,,SIN OU,3,,SIN DRIVER
353705061083702,4153,4655,9000152659,4655 AAA,320,CLIENTE 320,,SIN OU,3,,SIN DRIVER
353705061062235,4617,5224,9000156129,5224 AAA,372,CLIENTE 372,,SIN OU,3,,SIN DRIVER
353705061036940,5238,6283,9000155380,6283 AAA,1498,CLIENTE 1498,,SIN OU,3,,SIN DRIVER
359006059444814,3582,3995,9000148750,3995 AAA,146,CLIENTE 146,,SIN OU,3,,SIN DRIVER
356363056745161,3502,6274,9000150337,6274 AAA,1494,CLIENTE 1494,,SIN OU,3,,SIN DRIVER
356363056727672,3504,6272,9000149663,6272 AAA,1494,CLIENTE 1494,,SIN OU,3,,SIN DRIVER
356363050069972,3700,3998,9000138613,3998 AAA,79,CLIENTE 79,217,OU 217,3,12735,DRIVER 12735
355504069209114,5703,6093,9000172456,6093 AAA,79,CLIENTE 79,217,OU 217,3,14354,DRIVER 14354
353705061083744,5704,6094,9000152734,6094 AAA,79,CLIENTE 79,217,OU 217,3,14351,DRIVER 14351
355504069213090,5692,6076,9000173183,6076 AAA,79,CLIENTE 79,217,OU 217,3,14365,DRIVER 14365
353705061083116,5741,6139,9000152635,6139 AAA,79,CLIENTE 79,217,OU 217,3,14367,DRIVER 14367
356363056786587,3430,4506,9000149117,4506 AAA,231,CLIENTE 231,1751,OU 1751,1,14215,DRIVER 14215
356363056741194,3434,4511,9000149148,4511 AAA,231,CLIENTE 231,1749,OU 1749,1,12876,DRIVER 12876
359006059475495,3436,4446,9000149169,4446 AAA,231,CLIENTE 231,1752,OU 1752,1,14200,DRIVER 14200
359006059475818,3437,6132,9000149180,6132 AAA,231,CLIENTE 231,1753,OU 1753,1,12860,DRIVER 12860
359006059475818,3437,6132,9000149180,6132 AAA,231,CLIENTE 231,1753,OU 1753,1,12860,DRIVER 12860
359006059475891,3439,6133,9000149190,6133 AAA,231,CLIENTE 231,1753,OU 1753,1,12869,DRIVER 12869
356363056720842,3440,6136,9000149198,6136 AAA,231,CLIENTE 231,1753,OU 1753,1,12872,DRIVER 12872
356363056728324,3441,4497,9000149205,4497 AAA,231,CLIENTE 231,1749,OU 1749,1,12893,DRIVER 12893
359006059454904,3449,4499,9000149246,4499 AAA,231,CLIENTE 231,1749,OU 1749,1,12870,DRIVER 12870
356363056741665,3450,4508,9000149260,4508 AAA,231,CLIENTE 231,1749,OU 1749,1,14216,DRIVER 14216
359006059448393,3454,4509,9000149302,4509 AAA,231,CLIENTE 231,1749,OU 1749,1,14213,DRIVER 14213
356363056735170,3461,4473,9000149357,4473 AAA,231,CLIENTE 231,1749,OU 1749,1,12891,DRIVER 12891
356363056779988,3462,4443,9000149366,4443 AAA,231,CLIENTE 231,1752,OU 1752,1,14197,DRIVER 14197
356363056734926,3465,4498,9000149378,4498 AAA,231,CLIENTE 231,1749,OU 1749,1,12894,DRIVER 12894
356363056727110,3467,6134,9000149464,6134 AAA,231,CLIENTE 231,1753,OU 1753,1,12871,DRIVER 12871
359006059480313,3468,6138,9000149484,6138 AAA,231,CLIENTE 231,1753,OU 1753,1,12878,DRIVER 12878
356363056733050,3474,4474,9000149653,4474 AAA,231,CLIENTE 231,1749,OU 1749,1,14208,DRIVER 14208
359006059474084,3475,4480,9000149696,4480 AAA,231,CLIENTE 231,1749,OU 1749,1,14212,DRIVER 14212
356363056727888,3476,4472,9000149724,4472 AAA,231,CLIENTE 231,1749,OU 1749,1,12874,DRIVER 12874
356363056777644,3479,6137,9000149992,6137 AAA,231,CLIENTE 231,1753,OU 1753,1,12873,DRIVER 12873
356363056774161,3482,4478,9000150558,4478 AAA,231,CLIENTE 231,1749,OU 1749,1,12883,DRIVER 12883
356363056778170,3384,4475,9000148296,4475 AAA,231,CLIENTE 231,1749,OU 1749,1,14209,DRIVER 14209
356363056741426,3390,4502,9000148457,4502 AAA,231,CLIENTE 231,1749,OU 1749,1,14217,DRIVER 14217
356363056733134,3391,4447,9000148464,4447 AAA,231,CLIENTE 231,1752,OU 1752,1,12862,DRIVER 12862
356363056732722,3392,4470,9000148505,4470 AAA,231,CLIENTE 231,1749,OU 1749,1,14204,DRIVER 14204
356363056775168,3395,4476,9000148582,4476 AAA,231,CLIENTE 231,1749,OU 1749,1,14210,DRIVER 14210
356363056777560,3397,4444,9000148629,4444 AAA,231,CLIENTE 231,1752,OU 1752,1,14198,DRIVER 14198
359006059485312,3399,4496,9000148670,4496 AAA,231,CLIENTE 231,1749,OU 1749,1,12884,DRIVER 12884
356363056719935,3401,4442,9000148683,4442 AAA,231,CLIENTE 231,1752,OU 1752,1,12993,DRIVER 12993
356363056755129,3402,4471,9000148691,4471 AAA,231,CLIENTE 231,1749,OU 1749,1,12890,DRIVER 12890
356363056720255,3403,4479,9000148714,4479 AAA,231,CLIENTE 231,1749,OU 1749,1,12886,DRIVER 12886
359006059475875,3404,4503,9000148719,4503 AAA,231,CLIENTE 231,1749,OU 1749,1,12892,DRIVER 12892
356363056776497,3408,4445,9000148796,4445 AAA,231,CLIENTE 231,1752,OU 1752,1,14199,DRIVER 14199
359006059441992,3414,6135,9000148939,6135 AAA,231,CLIENTE 231,1753,OU 1753,1,12877,DRIVER 12877
356363056784202,3416,4519,9000148954,4519 AAA,231,CLIENTE 231,1751,OU 1751,1,14214,DRIVER 14214
359006059452148,3417,4504,9000148964,4504 AAA,231,CLIENTE 231,1749,OU 1749,1,14221,DRIVER 14221
356363056784889,3418,4500,9000148986,4500 AAA,231,CLIENTE 231,1749,OU 1749,1,12889,DRIVER 12889
359006059444731,3423,4507,9000149005,4507 AAA,231,CLIENTE 231,1751,OU 1751,1,14222,DRIVER 14222
356363056724414,3424,4501,9000149057,4501 AAA,231,CLIENTE 231,1749,OU 1749,1,12875,DRIVER 12875
359006059447932,3427,4448,9000149080,4448 AAA,231,CLIENTE 231,1752,OU 1752,1,14201,DRIVER 14201
356363050108424,3517,4000,9000138914,4000 AAA,174,CLIENTE 174,,SIN OU,3,,SIN DRIVER
356363056794839,3634,4095,9000148435,4095 AAA,230,CLIENTE 230,,SIN OU,3,,SIN DRIVER
356363050070848,2069,5643,9000139327,5643 AAA,418,CLIENTE 418,,SIN OU,3,,SIN DRIVER
359006059458897,4651,5278,9000151478,5278 AAA,386,CLIENTE 386,,SIN OU,3,,SIN DRIVER
356363056643408,4947,5488,9000156695,5488 AAA,334,CLIENTE 334,,SIN OU,3,,SIN DRIVER
353705061013071,4883,5433,9000156026,5433 AAA,399,CLIENTE 399,,SIN OU,3,,SIN DRIVER
353705061065154,4034,4549,9000152598,4549 AAA,320,CLIENTE 320,,SIN OU,3,,SIN DRIVER
353705060960926,4035,4550,9000152610,4550 AAA,320,CLIENTE 320,,SIN OU,3,,SIN DRIVER
356363051369769,3636,4098,9000139027,4098 AAA,224,CLIENTE 224,,SIN OU,3,,SIN DRIVER
355504069046805,5870,6256,9000172424,6256 AAA,1491,CLIENTE 1491,,SIN OU,3,,SIN DRIVER
356363051364935,3329,3962,9000139107,3962 AAA,50,CLIENTE 50,,SIN OU,3,,SIN DRIVER
356363050096934,3699,4113,9000138226,4113 AAA,79,CLIENTE 79,217,OU 217,3,12738,DRIVER 12738
359858021979495,353,4116,9000116563,4116 AAA,79,CLIENTE 79,217,OU 217,3,12751,DRIVER 12751
359858021160674,3701,4114,9000115106,4114 AAA,79,CLIENTE 79,217,OU 217,3,12749,DRIVER 12749
351777046945398,3702,4115,9000104629,4115 AAA,79,CLIENTE 79,217,OU 217,3,12750,DRIVER 12750
351777046962500,3703,4117,9000104939,4117 AAA,79,CLIENTE 79,217,OU 217,3,12737,DRIVER 12737
356363056739537,3769,4176,9000149462,4176 AAA,79,CLIENTE 79,217,OU 217,3,12739,DRIVER 12739
356363056727821,3770,4184,9000149206,4184 AAA,79,CLIENTE 79,217,OU 217,3,12758,DRIVER 12758
359006059455166,3771,4185,9000149094,4185 AAA,79,CLIENTE 79,217,OU 217,3,12748,DRIVER 12748
356363056741087,3772,4186,9000149140,4186 AAA,79,CLIENTE 79,217,OU 217,3,12740,DRIVER 12740
356363056786512,3773,4181,9000149058,4181 AAA,79,CLIENTE 79,217,OU 217,3,12746,DRIVER 12746
356363056722368,3774,4182,9000149349,4182 AAA,79,CLIENTE 79,217,OU 217,3,12745,DRIVER 12745
356363056788724,3748,4166,9000149056,4166 AAA,79,CLIENTE 79,217,OU 217,3,12754,DRIVER 12754
359006059480966,3749,4167,9000148724,4167 AAA,79,CLIENTE 79,217,OU 217,3,12757,DRIVER 12757
359006059444855,3750,4168,9000149051,4168 AAA,79,CLIENTE 79,217,OU 217,3,12755,DRIVER 12755
356363056744461,3751,4169,9000149264,4169 AAA,79,CLIENTE 79,217,OU 217,3,12756,DRIVER 12756
356363056738620,3752,4170,9000148245,4170 AAA,79,CLIENTE 79,217,OU 217,3,12759,DRIVER 12759
356363056796438,3753,4171,9000148300,4171 AAA,79,CLIENTE 79,217,OU 217,3,12743,DRIVER 12743
359006059473797,3754,4172,9000149689,4172 AAA,79,CLIENTE 79,217,OU 217,3,12742,DRIVER 12742
356363056784707,3755,4173,9000148988,4173 AAA,79,CLIENTE 79,217,OU 217,3,12741,DRIVER 12741
359006059448062,3756,4174,9000149331,4174 AAA,79,CLIENTE 79,217,OU 217,3,12736,DRIVER 12736
356363056798517,3757,4175,9000148220,4175 AAA,79,CLIENTE 79,217,OU 217,3,12760,DRIVER 12760
359006059448146,3758,4177,9000149081,4177 AAA,79,CLIENTE 79,217,OU 217,3,12744,DRIVER 12744
359006059442909,3759,4178,9000148760,4178 AAA,79,CLIENTE 79,217,OU 217,3,12752,DRIVER 12752
356363056785803,3760,4179,9000149101,4179 AAA,79,CLIENTE 79,217,OU 217,3,12753,DRIVER 12753
356363056738430,3761,4180,9000148264,4180 AAA,79,CLIENTE 79,217,OU 217,3,12747,DRIVER 12747
353705060984561,5669,6058,9000152539,6058 AAA,79,CLIENTE 79,217,OU 217,3,14472,DRIVER 14472
355504069138776,5675,6063,9000172738,6063 AAA,79,CLIENTE 79,217,OU 217,3,14464,DRIVER 14464
355504069147413,5676,6064,9000172610,6064 AAA,79,CLIENTE 79,217,OU 217,3,14465,DRIVER 14465
355504069172643,5677,6065,9000172407,6065 AAA,79,CLIENTE 79,217,OU 217,3,14480,DRIVER 14480
353705060963573,5678,6066,9000152696,6066 AAA,79,CLIENTE 79,217,OU 217,3,14475,DRIVER 14475
355504069174540,5680,6067,9000172408,6067 AAA,79,CLIENTE 79,217,OU 217,3,14468,DRIVER 14468
355504069047175,5679,6068,9000173034,6068 AAA,79,CLIENTE 79,217,OU 217,3,14467,DRIVER 14467
355504069017475,5681,6069,9000172949,6069 AAA,79,CLIENTE 79,217,OU 217,3,14471,DRIVER 14471
353705060982474,5682,6070,9000152438,6070 AAA,79,CLIENTE 79,217,OU 217,3,14466,DRIVER 14466
355504069129999,5685,6073,9000172649,6073 AAA,79,CLIENTE 79,217,OU 217,3,14469,DRIVER 14469
353705060963540,5666,6052,9000152640,6052 AAA,79,CLIENTE 79,217,OU 217,3,14483,DRIVER 14483
359006059459960,5665,6053,9000152291,6053 AAA,79,CLIENTE 79,217,OU 217,3,14482,DRIVER 14482
353705061028384,5287,6035,9000156321,6035 AAA,1457,CLIENTE 1457,3118,OU 3118,3,14583,DRIVER 14583
351777046610414,3767,4128,9000105000,4128 AAA,245,CLIENTE 245,,SIN OU,3,,SIN DRIVER
356363056745096,3800,4129,9000148331,4129 AAA,259,CLIENTE 259,,SIN OU,3,,SIN DRIVER
359006059457444,4021,4533,9000151325,4533 AAA,319,CLIENTE 319,1740,OU 1740,3,14148,DRIVER 14148
353705060982342,4022,4532,9000152572,4532 AAA,319,CLIENTE 319,1740,OU 1740,3,14150,DRIVER 14150
353705061082597,4023,4534,9000152467,4534 AAA,319,CLIENTE 319,1740,OU 1740,3,14149,DRIVER 14149
353705061081524,4091,4530,9000152668,4530 AAA,319,CLIENTE 319,1740,OU 1740,3,14147,DRIVER 14147
353705061083389,4092,4531,9000152701,4531 AAA,319,CLIENTE 319,1740,OU 1740,3,14138,DRIVER 14138
353705061083199,4094,4601,9000152694,4601 AAA,319,CLIENTE 319,1740,OU 1740,3,14146,DRIVER 14146
353705061080120,5234,5766,9000155188,5766 AAA,99,CLIENTE 99,237,OU 237,3,,SIN DRIVER
356363056642541,5324,5767,9000156677,5767 AAA,99,CLIENTE 99,237,OU 237,3,,SIN DRIVER
356363056786637,3724,4138,9000149072,4138 AAA,260,CLIENTE 260,,SIN OU,3,,SIN DRIVER
356363051322354,3784,4141,9000137977,4141 AAA,246,CLIENTE 246,,SIN OU,3,,SIN DRIVER
356363056644828,5294,5885,9000156416,5885 AAA,312,CLIENTE 312,,SIN OU,3,,SIN DRIVER
353705061057482,5306,5862,9000156508,5862 AAA,437,CLIENTE 437,,SIN OU,3,,SIN DRIVER
353705061078900,5347,6317,9000156908,6317 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069211557,5921,6303,9000172655,6303 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069213074,5920,6304,9000172983,6304 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069152249,5919,6305,9000172331,6305 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069045237,5918,6306,9000172624,6306 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069138354,5917,6307,9000173203,6307 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069045567,5916,6308,9000172665,6308 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
355504069199620,5932,6316,9000172569,6316 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
353705061084221,5933,6318,9000152373,6318 AAA,79,CLIENTE 79,,SIN OU,3,,SIN DRIVER
353705061060593,3849,4211,9000152627,4211 AAA,79,CLIENTE 79,217,OU 217,3,12814,DRIVER 12814
353705061085350,3850,4205,9000152424,4205 AAA,79,CLIENTE 79,217,OU 217,3,12819,DRIVER 12819
359006059472104,3851,4208,9000151836,4208 AAA,79,CLIENTE 79,217,OU 217,3,12816,DRIVER 12816
353705061081763,3852,4204,9000152647,4204 AAA,79,CLIENTE 79,217,OU 217,3,12820,DRIVER 12820
353705060963391,3853,4210,9000152660,4210 AAA,79,CLIENTE 79,217,OU 217,3,12815,DRIVER 12815
353705060982250,3854,4288,9000152417,4288 AAA,79,CLIENTE 79,217,OU 217,3,12811,DRIVER 12811
359006059459077,3855,4212,9000151515,4212 AAA,79,CLIENTE 79,217,OU 217,3,12813,DRIVER 12813
353705061084288,3856,4209,9000152680,4209 AAA,79,CLIENTE 79,217,OU 217,3,12812,DRIVER 12812
356363056721170,3844,4207,9000149201,4207 AAA,79,CLIENTE 79,217,OU 217,3,12818,DRIVER 12818
356363056731047,3845,4206,9000148507,4206 AAA,79,CLIENTE 79,217,OU 217,3,12817,DRIVER 12817
359006059448567,3823,4220,9000149021,4220 AAA,163,CLIENTE 163,,SIN OU,3,,SIN DRIVER
356363056776331,3952,4396,9000148900,4396 AAA,180,CLIENTE 180,,SIN OU,3,,SIN DRIVER
353705061083967,3934,4376,9000152449,4376 AAA,190,CLIENTE 190,,SIN OU,3,,SIN DRIVER
353705061083710,3923,4297,9000152562,4297 AAA,130,CLIENTE 130,,SIN OU,3,,SIN DRIVER
353705061067325,4001,4477,9000152329,4477 AAA,311,CLIENTE 311,,SIN OU,3,,SIN DRIVER
356363056772751,3999,4467,9000152337,4467 AAA,180,CLIENTE 180,,SIN OU,3,,SIN DRIVER
353705061067721,4006,4494,9000152334,4494 AAA,180,CLIENTE 180,,SIN OU,3,,SIN DRIVER
353705061081896,4052,4566,9000152692,4566 AAA,189,CLIENTE 189,1601,OU 1601,3,14373,DRIVER 14373
356363056741905,4085,4593,9000149565,4593 AAA,180,CLIENTE 180,,SIN OU,3,,SIN DRIVER
356363056776273,3599,4322,9000148583,4322 AAA,279,CLIENTE 279,,SIN OU,3,,SIN DRIVER
359006059442651,3570,4345,9000149007,4345 AAA,279,CLIENTE 279,,SIN OU,3,,SIN DRIVER
356363056776448,3562,4327,9000148920,4327 AAA,137,CLIENTE 137,,SIN OU,3,,SIN DRIVER
356363051364844,3874,4349,9000139148,4349 AAA,144,CLIENTE 144,,SIN OU,3,,SIN DRIVER
353705061084833,4089,4599,9000152570,4599 AAA,152,CLIENTE 152,,SIN OU,3,,SIN DRIVER
356363056784384,3825,4256,9000148992,4256 AAA,273,CLIENTE 273,,SIN OU,3,,SIN DRIVER
356363050496365,3835,4259,9000137573,4259 AAA,274,CLIENTE 274,1693,OU 1693,1,12800,DRIVER 12800
359858021150287,3836,4260,9000116809,4260 AAA,274,CLIENTE 274,1693,OU 1693,1,12798,DRIVER 12798
359858021898075,3837,4258,9000115767,4258 AAA,274,CLIENTE 274,1693,OU 1693,1,12799,DRIVER 12799
356363050069543,3838,4261,9000139097,4261 AAA,274,CLIENTE 274,1693,OU 1693,1,12797,DRIVER 12797
356363051375568,3839,4262,9000137199,4262 AAA,274,CLIENTE 274,1693,OU 1693,1,12796,DRIVER 12796
353705061082902,3882,4319,9000152579,4319 AAA,94,CLIENTE 94,,SIN OU,3,,SIN DRIVER
356363056775010,3885,4334,9000148607,4334 AAA,252,CLIENTE 252,,SIN OU,3,,SIN DRIVER
353705061018047,4649,5267,9000156202,5267 AAA,384,CLIENTE 384,,SIN OU,3,,SIN DRIVER
353705061016405,4893,5437,9000156107,5437 AAA,384,CLIENTE 384,,SIN OU,3,,SIN DRIVER
356363056794433,3876,4333,9000149175,4333 AAA,120,CLIENTE 120,1466,OU 1466,3,,SIN DRIVER
356363050055898,4534,5175,9000139325,5175 AAA,198,CLIENTE 198,1610,OU 1610,3,14386,DRIVER 14386
355504069153130,5803,6217,9000172745,6217 AAA,1483,CLIENTE 1483,,SIN OU,3,,SIN DRIVER
359006059468334,5804,6218,9000151492,6218 AAA,1483,CLIENTE 1483,,SIN OU,3,,SIN DRIVER
353705061013501,4660,5391,9000156300,5391 AAA,210,CLIENTE 210,,SIN OU,3,,SIN DRIVER
353705061078462,5013,5558,9000156744,5558 AAA,150,CLIENTE 150,,SIN OU,3,,SIN DRIVER
353705061036742,5226,5920,9000155078,5920 AAA,448,CLIENTE 448,,SIN OU,3,,SIN DRIVER
359006059465405,4061,4575,9000152083,4575 AAA,15,CLIENTE 15,,SIN OU,3,,SIN DRIVER
353705060961288,4024,4539,9000152558,4539 AAA,320,CLIENTE 320,,SIN OU,3,,SIN DRIVER
353705060961981,3992,4457,9000152794,4457 AAA,309,CLIENTE 309,,SIN OU,3,,SIN DRIVER
359006059456552,4003,4490,9000151367,4490 AAA,312,CLIENTE 312,,SIN OU,3,,SIN DRIVER
359006059475776,3613,4558,9000149194,4558 AAA,321,CLIENTE 321,,SIN OU,3,,SIN DRIVER
353705061062060,5072,5613,9000155854,5613 AAA,95,CLIENTE 95,,SIN OU,3,,SIN DRIVER
355504069132613,6036,6428,9000172437,6428 AAA,1536,CLIENTE 1536,,SIN OU,,,SIN DRIVER
359006059466031,3901,4351,9000151780,4351 AAA,79,CLIENTE 79,217,OU 217,3,12825,DRIVER 12825
353705060982680,3902,4303,9000152605,4303 AAA,79,CLIENTE 79,217,OU 217,3,12821,DRIVER 12821
353705060984520,3903,4307,9000152402,4307 AAA,79,CLIENTE 79,217,OU 217,3,12807,DRIVER 12807
359006059459838,3899,4306,9000151435,4306 AAA,79,CLIENTE 79,217,OU 217,3,12809,DRIVER 12809
353705061085178,3893,4305,9000152426,4305 AAA,79,CLIENTE 79,217,OU 217,3,12822,DRIVER 12822
359006059432629,3894,4309,9000151362,4309 AAA,79,CLIENTE 79,217,OU 217,3,12824,DRIVER 12824
353705061085079,3895,4304,9000152761,4304 AAA,79,CLIENTE 79,217,OU 217,3,12823,DRIVER 12823
359006059464325,3896,4311,9000151324,4311 AAA,79,CLIENTE 79,217,OU 217,3,12810,DRIVER 12810
353705060962302,3897,4308,9000152550,4308 AAA,79,CLIENTE 79,217,OU 217,3,12808,DRIVER 12808
353705061081938,3983,4439,9000152711,4439 AAA,307,CLIENTE 307,,SIN OU,3,,SIN DRIVER
359006059469076,3954,4397,9000152160,4397 AAA,98,CLIENTE 98,,SIN OU,3,,SIN DRIVER
359858024176826,3238,4716,9000118296,4716 AAA,108,CLIENTE 108,1447,OU 1447,1,13681,DRIVER 13681
359006059484919,3367,4677,9000148335,4677 AAA,108,CLIENTE 108,1450,OU 1450,1,13701,DRIVER 13701
356363051385518,2989,4734,9000137454,4734 AAA,108,CLIENTE 108,1447,OU 1447,1,13688,DRIVER 13688
356363051376566,3632,4679,9000137722,4679 AAA,108,CLIENTE 108,1445,OU 1445,1,13717,DRIVER 13717
359006055374684,1399,4704,9000126253,4704 AAA,108,CLIENTE 108,1444,OU 1444,1,13648,DRIVER 13648
353705061082308,3972,4415,9000152630,4415 AAA,301,CLIENTE 301,,SIN OU,3,,SIN DRIVER
353705060963722,3925,4756,9000152381,4756 AAA,108,CLIENTE 108,1442,OU 1442,1,13663,DRIVER 13663
359006059456750,4186,4666,9000152279,4666 AAA,108,CLIENTE 108,1445,OU 1445,1,13713,DRIVER 13713
353705060960918,4187,4668,9000152781,4668 AAA,108,CLIENTE 108,1445,OU 1445,1,13715,DRIVER 13715
359006059461701,4188,4671,9000151379,4671 AAA,108,CLIENTE 108,1443,OU 1443,1,13707,DRIVER 13707
359006059472112,4189,4678,9000151787,4678 AAA,108,CLIENTE 108,1443,OU 1443,1,13710,DRIVER 13710
353705060984470,4190,4669,9000152690,4669 AAA,108,CLIENTE 108,1445,OU 1445,1,13716,DRIVER 13716
353705060962716,4179,4672,9000152818,4672 AAA,108,CLIENTE 108,1450,OU 1450,1,13696,DRIVER 13696
356363056744750,4180,4728,9000149584,4728 AAA,108,CLIENTE 108,1447,OU 1447,1,13684,DRIVER 13684
356363050581448,4174,4717,9000130176,4717 AAA,108,CLIENTE 108,1447,OU 1447,1,13691,DRIVER 13691
359006059464317,4175,4718,9000151423,4718 AAA,108,CLIENTE 108,1447,OU 1447,1,13682,DRIVER 13682
353705061083751,4176,4714,9000152741,4714 AAA,108,CLIENTE 108,1447,OU 1447,1,13680,DRIVER 13680
353705060982094,4177,4731,9000152412,4731 AAA,108,CLIENTE 108,1447,OU 1447,1,13686,DRIVER 13686
359006059460125,4162,4715,9000151427,4715 AAA,108,CLIENTE 108,1447,OU 1447,1,13692,DRIVER 13692
353705060962187,4163,4733,9000152359,4733 AAA,108,CLIENTE 108,1447,OU 1447,1,13687,DRIVER 13687
359006059432595,4164,4713,9000152317,4713 AAA,108,CLIENTE 108,1447,OU 1447,1,13679,DRIVER 13679
353705061085285,4166,4730,9000152540,4730 AAA,108,CLIENTE 108,1447,OU 1447,1,13685,DRIVER 13685
359006059431944,4167,4663,9000152280,4663 AAA,108,CLIENTE 108,1450,OU 1450,1,13236,DRIVER 13236
353705060961601,4168,4662,9000152491,4662 AAA,108,CLIENTE 108,1450,OU 1450,1,13235,DRIVER 13235
353705060962039,4169,4674,9000152790,4674 AAA,108,CLIENTE 108,1450,OU 1450,1,13698,DRIVER 13698
353705060961569,4170,4676,9000152681,4676 AAA,108,CLIENTE 108,1450,OU 1450,1,13700,DRIVER 13700
353705060982235,4171,4735,9000152442,4735 AAA,108,CLIENTE 108,1447,OU 1447,1,13689,DRIVER 13689
353705060962211,4172,4675,9000152769,4675 AAA,108,CLIENTE 108,1450,OU 1450,1,13699,DRIVER 13699
353705060962211,4244,4661,9000152816,4661 AAA,108,CLIENTE 108,1450,OU 1450,1,13234,DRIVER 13234
353705060982581,4184,4720,9000152492,4720 AAA,108,CLIENTE 108,1447,OU 1447,1,13683,DRIVER 13683
353705060963698,4213,4752,9000152599,4752 AAA,108,CLIENTE 108,1442,OU 1442,1,13659,DRIVER 13659
353705061083298,4214,4753,9000152574,4753 AAA,108,CLIENTE 108,1442,OU 1442,1,13660,DRIVER 13660
353705060961320,4215,4755,9000152414,4755 AAA,108,CLIENTE 108,1442,OU 1442,1,13662,DRIVER 13662
359006059432553,4216,4754,9000151725,4754 AAA,108,CLIENTE 108,1442,OU 1442,1,13661,DRIVER 13661
359006059458327,4196,4670,9000151399,4670 AAA,108,CLIENTE 108,1450,OU 1450,1,13695,DRIVER 13695
353705061083926,4197,4681,9000152585,4681 AAA,108,CLIENTE 108,1450,OU 1450,1,13702,DRIVER 13702
353705060982508,4199,4712,9000152502,4712 AAA,108,CLIENTE 108,1452,OU 1452,1,13677,DRIVER 13677
357322040097153,4204,4724,9000115100,4724 AAA,108,CLIENTE 108,1452,OU 1452,1,13675,DRIVER 13675
353705060963672,4205,4729,9000152380,4729 AAA,108,CLIENTE 108,1452,OU 1452,1,13673,DRIVER 13673
359006059457477,4206,4706,9000151383,4706 AAA,108,CLIENTE 108,1452,OU 1452,1,13664,DRIVER 13664
353705060982730,4207,4732,9000152644,4732 AAA,108,CLIENTE 108,1452,OU 1452,1,13672,DRIVER 13672
353705060982532,4208,4721,9000152573,4721 AAA,108,CLIENTE 108,1452,OU 1452,1,13668,DRIVER 13668
359006059464960,4209,4708,9000152113,4708 AAA,108,CLIENTE 108,1452,OU 1452,1,13666,DRIVER 13666
353705061084403,4210,4707,9000152665,4707 AAA,108,CLIENTE 108,1452,OU 1452,1,13665,DRIVER 13665
356363050089244,4054,4725,9000138881,4725 AAA,108,CLIENTE 108,1452,OU 1452,1,13670,DRIVER 13670
359006059461552,4312,4789,9000151802,4789 AAA,108,CLIENTE 108,1453,OU 1453,1,13619,DRIVER 13619
356363056644794,4332,5140,9000156513,5140 AAA,79,CLIENTE 79,217,OU 217,3,14353,DRIVER 14353
353705061059520,4333,5141,9000156171,5141 AAA,79,CLIENTE 79,217,OU 217,3,14505,DRIVER 14505
353705061086630,4334,5142,9000155914,5142 AAA,79,CLIENTE 79,217,OU 217,3,14355,DRIVER 14355
353705061078207,4335,5143,9000156048,5143 AAA,79,CLIENTE 79,217,OU 217,3,14462,DRIVER 14462
356363056636469,4337,5146,9000156813,5146 AAA,79,CLIENTE 79,217,OU 217,3,14358,DRIVER 14358
356363056643291,4336,5147,9000156975,5147 AAA,79,CLIENTE 79,217,OU 217,3,14356,DRIVER 14356
353705061078058,4339,5149,9000155870,5149 AAA,79,CLIENTE 79,217,OU 217,3,14357,DRIVER 14357
356363056636345,4338,5148,9000156923,5148 AAA,79,CLIENTE 79,217,OU 217,3,14352,DRIVER 14352
353705061037708,4340,5150,9000155833,5150 AAA,108,CLIENTE 108,1443,OU 1443,1,13706,DRIVER 13706
356363056595574,4341,5151,9000155867,5151 AAA,108,CLIENTE 108,1443,OU 1443,1,13712,DRIVER 13712
356363056599600,4342,5152,9000155956,5152 AAA,108,CLIENTE 108,1443,OU 1443,1,13708,DRIVER 13708
353705060961908,4314,4791,9000152691,4791 AAA,108,CLIENTE 108,1453,OU 1453,1,13625,DRIVER 13625
353705061081946,4315,4790,9000152588,4790 AAA,108,CLIENTE 108,1453,OU 1453,1,13623,DRIVER 13623
353705061038052,4316,4801,9000155948,4801 AAA,108,CLIENTE 108,1435,OU 1435,1,13572,DRIVER 13572
353705060962559,4317,4926,9000152825,4926 AAA,361,CLIENTE 361,1792,OU 1792,3,14374,DRIVER 14374
